nid,title,regist_dt,relm,creat_yr,category,region,isbn,relte_area,writer,doc_prdctn_dt,cpyrht,job_se,url
6413448,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계 (증설1지역) 노량진 빗물펌프장",20151104001336,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130905,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413448
6413449,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계 (증설1지역) 시흥 빗물펌프장",20151104001337,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130905,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413449
6413450,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계 (증설1지역) 잠실 빗물펌프장",20151104001909,정책연구자료,2010,건설,서울시전체,,서울시(기술용역),장현철,20130904,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413450
6413451,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계 (증설1지역) 가양 빗물펌프장",20151104001333,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130904,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413451
6413452,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계(증설1지역) 가산 2빗물펌프장",20151104001332,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130904,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413452
6413453,"[기술용역] 빗물펌프장 시설능력 향상을 위한 기본 및 실시설계(증설1지역) 가산 1빗물펌프장",20151104001331,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130903,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413453
6413454,"[기술용역]빗물펌프장 수전설비 이중화기본설계 용역",20151104000610,정책연구자료,2006,건설,서울시전체,,서울시(기술용역),장현철,20130903,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413454
6413455,"[기술용역] 서소문고가차도 경관개선사업 실시설계",20151104000748,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130902,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413455
6413456,"[기술용역] 서울시도 포장도로 조사 및 분석용역",20151104003459,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130902,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413456
6413457,"서울지하철 9호선 연장건설 전기부식환경 조사용역",20151104003643,정책연구자료,2015,건설,서울시전체,,서울시(기술용역),고명규,20130902,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413457
6413458,"서울종합방재센터 홍보영상물 제작",20151104003642,정책연구자료,2015,건설,서울시전체,,서울시(기술용역),강현모,20130901,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413458
6413459,"[기술용역] 서울시 포장도로 유지관리체계(PMS)구축사업 용역",20151104000609,정책연구자료,2006,건설,서울시전체,,서울시(기술용역),장현철,20130830,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413459
6413460,"[기술용역] 서울시 포장도로 유지관리시스템",20151104000747,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130830,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413460
6413461,"[기술용역] 공업용 고분자를 활용한 폐아스팔트의 개질 재생기술 개발용역",20151104003054,정책연구자료,2012,건설,서울시전체,,서울시(기술용역),장현철,20130830,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413461
6413462,"[기술용역] 서울시도 포장도로 조사 및 분석 용역",20151104001330,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130830,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413462
6413463,"[기술용역] 창조적 도시공간을 창출하는 정비모델개발 용역",20151104003458,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130830,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413463
6413464,"[기술용역]저소음·배수성 포장의 확대 시행을 위한 타당성 조사 용역",20151104001908,정책연구자료,2010,건설,서울시전체,,서울시(기술용역),장현철,20130829,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413464
6413465,"[기술용역] 저소음 배수성 아스팔트 포장 품질향상방안 용역",20151104001907,정책연구자료,2010,건설,서울시전체,,서울시(기술용역),장현철,20130829,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413465
6413466,"[기술용역] 차세대 저소음 포장공법 개발",20151104003457,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130829,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413466
6413467,"[기술용역] 녹생성장을 위한 친환경 저탄소 도로 포장공법 도입방안 연구",20151104002358,정책연구자료,2011,건설,서울시전체,,서울시(기술용역),장현철,20130829,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413467
6413468,"[기술용역] 구로역-남부순환도로간 도로개설 기본 및 실시설계",20151104001004,정책연구자료,2008,건설,서울시전체,,서울시(기술용역),장현철,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413468
6413469,"[기술용역] 여의도샛강 최종감리",20151104001905,정책연구자료,2010,건설,서울시전체,,서울시(기술용역),장현철,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413469
6413470,"[기술용역] 송파대로 중앙버스 전용차로 설치공사",20151104000746,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413470
6413471,"[기술용역] 가산동 79-2주변 도로개설 기본설계용역",20151104000310,정책연구자료,2004,건설,서울시전체,,서울시(기술용역),장현철,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413471
6413472,"[기술용역] 마들길 단절구간 연결 기본설계 용역",20151104001906,정책연구자료,2010,건설,서울시전체,,서울시(기술용역),장현철,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413472
6413473,"노원교등 2개소 정밀점검용역 결과",20151104003641,정책연구자료,2015,건설,서울시전체,,서울시(기술용역),이광신,20130828,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413473
6413474,"[기술용역] 천호대로(광나루역)확장 타당성조사 및 기본계획",20151104000744,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130827,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413474
6413475,"[기술용역] 한강상교량 연결램프 구조개선 타당성 조사 및 기본계획",20151104003456,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130827,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413475
6413476,"[기술용역]풍물시장 주변지하상가 및 주차장 건설 타당성 조사 용역",20151104001329,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130827,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413476
6413477,"[기술용역]율곡로(창경궁앞) 구조개선 기본 설계 용역",20151104000218,정책연구자료,2003,건설,서울시전체,,서울시(기술용역),장현철,20130827,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413477
6413478,"[기술용역] 이문동~월계동간 도로개설 기본설계",20151104000745,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130827,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413478
6413479,"[기술용역] 제물포길 주변 구조개선 기본설계",20151104000429,정책연구자료,2005,건설,서울시전체,,서울시(기술용역),장현철,20130826,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413479
6413480,"[기술용역] 마들길 단절구간 연결 타당성 조사 및 기본계획",20151104000743,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130826,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413480
6413481,"[기술용역] 고가차도 철거에 따른 교통운영개선방안수립 기본계획",20151104001328,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130826,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413481
6413482,"[기술용역] 여의교 확장 외 2개사업 기본계획수립",20151104002357,정책연구자료,2011,건설,서울시전체,,서울시(기술용역),장현철,20130823,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413482
6413483,"[기술용역] 석촌역~아시아공원간 송·배수관 정비공사 공사중 교통소통대책",20151104001327,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130823,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413483
6413484,"[기술용역] 오금배수지 정밀안전진단",20151104000742,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130823,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413484
6413485,"[기술용역] 오금가압장외 1개소 자동제어반 제작구매설치",20151104002356,정책연구자료,2011,건설,서울시전체,,서울시(기술용역),장현철,20130822,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413485
6413486,"[기술용역] 문정지구입구~장지교간 송배수관부설공사 교통소통대책",20151104003454,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130822,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413486
6413487,"[기술용역] 강동수도사업소 청사 전기실 수배전반 교체공사용역",20151104003455,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130822,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413487
6413488,"[기술용역] 길동배수지외 1개소 정밀점검 용역",20151104003452,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130821,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413488
6413489,"[기술용역] 길동사거리~둔촌사거리간 송배수관 정비공사",20151104003453,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130821,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413489
6413490,"[기술용역] 서울 난지 물재생센터 건축 및 토목 시설물 정밀점검용역",20151104002355,정책연구자료,2011,건설,서울시전체,,서울시(기술용역),장현철,20130820,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413490
6413491,"[기술용역] 서울 난지 물재생센터 건축 및 토목 시설물 정밀점검용역",20151104001326,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130820,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413491
6413492,"[기술용역] 서울시 난지 물재생센터 건축 및 토목시설물 정밀점검용역",20151104000740,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130819,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413492
6413493,"[기술용역] 서울시 난지 물재생센터 기술진단용역",20151104000741,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130819,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413493
6413494,"[기술용역] 서울시 난지 물재생센터 에너지 기술진단용역",20151104000739,정책연구자료,2007,건설,서울시전체,,서울시(기술용역),장현철,20130819,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413494
6413495,"[실시설계] 강북아리수정수센터내 건축물 40개동 외부디자인 실시용역",20151104003639,정책연구자료,2015,건설,서울시전체,,서울시(기술용역),이상훈,20130819,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413495
6413496,"[실시설계] 여과지동 외부디자인 실시용역",20151104003640,정책연구자료,2015,건설,서울시전체,,서울시(기술용역),이상훈,20130819,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413496
6413497,"[기술용역] 탄천물재생센터 고도처리시설 설치사업 최종감리보고서",20151104003451,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130814,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413497
6413498,"[기술용역] 서울월드컵 경기장 태양광발전시설 구조물공사",20151104003053,정책연구자료,2012,건설,서울시전체,,서울시(기술용역),장현철,20130814,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413498
6413499,"[기술심사] 노원자원회수 시설성능개선공사 전면책임감리용역",20151104001325,정책연구자료,2009,건설,서울시전체,,서울시(기술용역),장현철,20130814,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413499
6413500,"[기술용역] 지역과 상생하는 대학가(캠퍼스 타운)조성 기본계획",20151104003449,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130813,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413500
6413501,"[기술용역] 서울시 수소스테이션 건설공사 최종감리보고서",20151104002354,정책연구자료,2011,건설,서울시전체,,서울시(기술용역),장현철,20130813,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413501
6413502,"[기술심사] 2012년 한강교량 온라인 안전감시시스템 유지관리용역",20151104003450,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130813,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413502
6413503,"[기술용역] 동호대교 우물통기초 정밀진단 용역",20151104003448,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130812,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413503
6413504,"[기술용역] 올림픽대교외 1개 교량 지진가속도계측 시스템 구축용역",20151104003447,정책연구자료,2013,건설,서울시전체,,서울시(기술용역),장현철,20130812,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/6413504
